OBJECTID,target_fid,fid_1,fid_1_1,cust_num,decription,corp_name,trade_name,name,address,renewal_pe,addrid,score,addrerr,geoid,store_id,matchaddr,objectid_12,objectid_1,objectid_2,objectid_12_13,type,type_other,storeopen,namechg,totalads,ad_menthol,ad_lcc,ad_detach,price_any,price_low,price_bran,price_bra0,price_open,price_pack,price_spec,tax_ext,promo_ext_,promo_ext0,promo_ext1,adlevel_ex,ageofsale,registers,tobacco_an,lowprice,price_bra1,price_bra2,open_brand,special_lo,tax_lowpri,promo_int_,promo_int0,promo_int1,adlevel_in,sell_new,place_new,ads_new,pricead_ne,special_ne,taxad_new,pricenoad2,taxnoad_ne,promoad_ne,promoad_n0,promoad_n1,single_lcc,typesingle,typesingl0,typesingl1,place_sing,pack_lcc,typepack_l,typepack_0,typepack_1,place_lccp,sell_lcc,place_lcc,ads_lcc,pricead_lc,special_lc,taxad_lcc,countad_lc,typead_lcc,typead_lc0,typead_lc1,pricenoad0,taxnoad_lc,countnoad_,typenoad_l,typenoad_0,typenoad_1,promoad_lc,promoad_l0,promoad_l1,x,y,store_ido,store_id_1,objectid_12_13_14,cust_num_1,id,sequence,random,mar_addrnu,mar_stname,mar_street,mar_quadra,mar_city,mar_state,mar_zipcod,mar_ward,x_1,y_1,intptlat00,intptlon00,bkgpidfp00,fips,marid,id1,date_,type_1,product,note_,locked,sign,loosie,address_1,mar_census,eligible,inspected,sale,age,idrequest,cohort,outlet_id,dup1,maridlong
365,409,24,233,40005214,GENERAL SALES,P P T INC,RIVERSIDE GRILLE, ,3050 K ST NW  WASHINGTON DC 20007,8/1/2010 Thru 7/31/2012,300691,100, ,110010001004,409,3050 K STREET NW,730,729.000000000000000,726.000000000000000,725.000000000000000,Other,http://www.posselink.org/surveys/file/1988,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,No visible registers,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.060897830000002,38.901901250000002,1148.000000000000000,409,73,40005214.000000000000000,1147.000000000000000,3.000000000000000,43.000000000000000,3050.000000000000000,K,STREET,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394715.840000000030000,137122.850000000010000,38.896802999999998,77.062976000000006,110010001000.000000000000000,110010001000000.000000000000000,300691.000000000000000,108.000000000000000,8/3/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,3050 K STREET NW,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011108.000000000000000, ,300691
366,410,43,1203,71100546,GENERAL SALES,HSA INVESTMENTS LLC,SARA'S MARKET, ,3008 Q ST NW  WASHINGTON DC 20007,1/1/2011 Thru 12/31/2012,223842,100, ,110010001003,410,3008 Q STREET NW,764,763.000000000000000,761.000000000000000,761.000000000000000,Other,http://www.posselink.org/surveys/file/2511,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.059700010000000,38.910400390000000,1569.000000000000000,410,288,40000211.000000000000000,1568.000000000000000,4.000000000000000,166.000000000000000,3008.000000000000000,Q,STREET,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394824.060000000000000,138056.410000000000000,38.909115999999997,77.060659000000001,110010001000.000000000000000,110010001000000.000000000000000,223842.000000000000000,142.000000000000000,7/28/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,3008 Q STREET NW,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011142.000000000000000, ,223842
367,411,42,1069,70101478,GENERAL SALES,DISTRICT OF COLUMBIA CVS PHARMACY LLC,CVS#1337, ,1403 WISCONSIN AVE NW  WASHINGTON DC 20007,3/1/2010 Thru 2/29/2012,223778,100, ,110010001003,411,1403 WISCONSIN AVENUE NW,370,364.000000000000000,361.000000000000000,358.000000000000000,Pharmacy, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Three or more,Yes,5.750000000000000,Both,Other brand,http://www.posselink.org/surveys/file/2501,Yes,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.119999890000000,No,Yes,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,Yes,4.590000150000000,No,No,5.000000000000000,Yes,No,No,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-77.063697809999994,38.908599850000002,1567.000000000000000,411,286,39607189.000000000000000,1567.000000000000000,4.000000000000000,166.000000000000000,1403.000000000000000,WISCONSIN,AVENUE,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394478.520000000020000,137866.670000000010000,38.909115999999997,77.060659000000001,110010001000.000000000000000,110010001000000.000000000000000,223778.000000000000000,48.000000000000000,7/22/09 0:00:00,Liquor Store,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,1403 WISCONSIN AVENUE NW,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000,1,223778
368,415,55,272,41005626,GENERAL SALES,TOWNE PARK INC,TOWNE PARK INC, ,1326 WISCONSIN AVE NW  WASHINGTON DC 20007,8/1/2010 Thru 7/31/2012,279069,100, ,110010002023,415,1326 WISCONSIN AVENUE NW,198,196.000000000000000,194.000000000000000,191.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.989999770000001,No,No,No,No,Yes,Yes,No,Yes,Behind counter or register,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.063499449999995,38.907398219999997,1742.000000000000000,415,379,41005626.000000000000000,1742.000000000000000,7.000000000000000,212.000000000000000,1326.000000000000000,WISCONSIN,AVENUE,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394488.419999999980000,137730.649999999990000,38.906427000000001,77.066004000000007,110010002000.000000000000000,110010002000000.000000000000000,279069.000000000000000,151.000000000000000,7/28/10 0:00:00,Liquor Store,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1326 WISCONSIN AVENUE NW,2.020000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011151.000000000000000, ,279069
369,417,57,567,65006818,GENERAL SALES,MORTON'S OF CHICAGO/WASHINGTON D.C. INC.,MORTON'S OF CHICAGO/WASHINGTON D.C. INC., ,3251 PROSPECT ST NW  WASHINGTON DC 20007,12/1/2009 Thru 11/30/2011,272144,100, ,110010002023,417,3251 PROSPECT STREET NW,848,847.000000000000000,842.000000000000000,842.000000000000000,Other,http://www.posselink.org/surveys/file/2702,Closed now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No, , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.063796999999994,38.906200409999997,1744.000000000000000,417,380,69008491.000000000000000,1745.000000000000000,7.000000000000000,212.000000000000000,3251.000000000000000,PROSPECT,STREET,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394466.200000000010000,137594.739999999990000,38.906427000000001,77.066004000000007,110010002000.000000000000000,110010002000000.000000000000000,272144.000000000000000,140.000000000000000,8/3/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,3251 PROSPECT STREET NW,2.020000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011140.000000000000000, ,272144
370,418,54,159,39802212,GENERAL SALES,HAVANAMAX CIGAR COMPANY,HAVANAMAX CIGAR COMPANY, ,3249 M ST NW  WASHINGTON DC 20007,8/1/2010 Thru 7/31/2012,271999,100, ,110010002023,418,3249 M STREET NW,121,119.000000000000000,118.000000000000000,116.000000000000000,Tobacco, ,Open now, ,6.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,Moderate advertising,Yes,Less than three,Yes,9.750000000000000,Non-Menthol,Marlboro, ,No,No,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,6.750000000000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-77.064399719999997,38.905300140000001,1741.000000000000000,418,378,39802212.000000000000000,1741.000000000000000,7.000000000000000,212.000000000000000,3249.000000000000000,M,STREET,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394414.780000000030000,137497.739999999990000,38.906427000000001,77.066004000000007,110010002000.000000000000000,110010002000000.000000000000000,271999.000000000000000,118.000000000000000,7/23/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,3249 M STREET NW,2.020000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011118.000000000000000, ,271999
371,420,53,611,66004125,GENERAL SALES, ,GEORGETOWN NEWS,JANUARY   KWAK,3222 M ST NW  WASHINGTON DC 20007,6/1/2010 Thru 5/31/2012,300197,100, ,110010002024,420,3222 M STREET NW,998,998.000000000000000,998.000000000000000,998.000000000000000,Other,http://www.posselink.org/surveys/file/2402,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.063697809999994,38.904998780000000,1456.000000000000000,420,227,66004125.000000000000000,1456.000000000000000,8.000000000000000,132.000000000000000,3222.000000000000000,M,STREET,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394471.299999999990000,137461.790000000010000,38.904826999999997,77.074039999999997,110010002000.000000000000000,110010002000000.000000000000000,300197.000000000000000,116.000000000000000,7/23/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,3222 M STREET NW,2.020000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011116.000000000000000, ,300197
372,421,52,554,65005722,GENERAL SALES,CLYDE'S OF GEORGETOWN INC,CLYDE'S OF GEORGETOWN INC, ,3236 M ST NW  WASHINGTON DC 20007,10/1/2009 Thru 9/30/2011,279678,100, ,110010002024,421,3236 M STREET NW,724,723.000000000000000,720.000000000000000,719.000000000000000,Other,http://www.posselink.org/surveys/file/2401,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.064002990000006,38.904899600000000,1455.000000000000000,421,228,65005722.000000000000000,1455.000000000000000,8.000000000000000,132.000000000000000,3236.000000000000000,M,STREET,NW,WASHINGTON,DC,20007.000000000000000,Ward 2,394445.560000000000000,137447.370000000000000,38.904826999999997,77.074039999999997,110010002000.000000000000000,110010002000000.000000000000000,279678.000000000000000,117.000000000000000,7/23/10 0:00:00,Restaurant,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,3236 M STREET NW,2.020000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011117.000000000000000, ,279678
373,427,202,357,53000048,GENERAL SALES,GEORGETOWN MAPP LLC,GEORGETOWN CHEVRON, ,2450 WISCONSIN AVE NW  WASHINGTON DC 20007,8/1/2010 Thru 7/31/2012,295037,100, ,110010003001,427,2450 WISCONSIN AVENUE NW,13,13.000000000000000,13.000000000000000,13.000000000000000,Gas station, ,Business has different name,Sunco,6.000000000000000,5.000000000000000,1.000000000000000,0.000000000000000,Yes,5.760000230000000,Non-Menthol,Newport, ,1.000000000000000,No,Yes,No,Yes,No,In your face advertising,Yes,Less than three,Yes,5.940000060000000,Menthol,Marlboro, ,Yes,No,No,Yes,No,In your face advertising,Yes,Behind counter or register,No,0.000000000000000, , ,6.949999810000000,Yes,No,Yes,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,2.490000010000000,Yes,2.000000000000000,Yes,No,Yes,No,Yes,No,-77.072998049999995,38.922199249999998,1699.000000000000000,427,357,53000048.000000000000000,1698.000000000000000,9.000000000000000,200.000000000000000,2450.000000000000000,WISCONSIN,AVENUE,NW,WASHINGTON,DC,20007.000000000000000,Ward 3,393672.159999999970000,139375.100000000010000,38.916533000000001,77.071331999999998,110010003000.000000000000000,110010004000000.000000000000000,295037.000000000000000,173.000000000000000,7/29/10 0:00:00,Gas Station,Cigarettes,Marlboro,0.000000000000000,1.000000000000000,0.000000000000000,2450 WISCONSIN AVENUE NW,3.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011173.000000000000000, ,295037
374,428,61,892,68007430,GENERAL SALES,SIMPLY BEAUTIFUL INC,GEORGETOWN GIFT SHOP, ,2101 WISCONSIN AVE NW  WASHINGTON DC 20007,11/1/2010 Thru 10/31/2012,279531,100, ,110010004002,428,2101 WISCONSIN AVENUE NW,206,204.000000000000000,202.000000000000000,199.000000000000000,Other,http://www.posselink.org/surveys/file/2325,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,9.000000000000000,No,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.068397520000005,38.917499540000001,1415.000000000000000,428,208,68007430.000000000000000,1415.000000000000000,10.000000000000000,122.000000000000000,2101.000000000000000,WISCONSIN,AVENUE,NW,WASHINGTON,DC,20007.000000000000000,Ward 3,394068.549999999990000,138845.790000000010000,38.922787999999997,77.064796000000001,110010004000.000000000000000,110010002000000.000000000000000,279531.000000000000000,122.000000000000000,7/31/09 0:00:00,Carry Out/Convenience,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,2101 WISCONSIN AVENUE NW,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000, ,279531
375,429,60,338,50008526,GENERAL SALES, ,GEORGETOWN BUILD CAFE,SUN  CHOE,2233 WISCONSIN AVE NW  WASHINGTON DC 20007,8/1/2008 Thru 7/31/2010,284312,100, ,110010004002,429,2233 WISCONSIN AVENUE NW,895,893.000000000000000,890.000000000000000,890.000000000000000,Other,http://www.posselink.org/surveys/file/2324,Closed now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No, , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.070800779999999,38.919898990000000,1414.000000000000000,429,207,50008526.000000000000000,1414.000000000000000,10.000000000000000,122.000000000000000,2233.000000000000000,WISCONSIN,AVENUE,NW,WASHINGTON,DC,20007.000000000000000,Ward 3,393862.340000000030000,139121.260000000010000,38.922787999999997,77.064796000000001,110010004000.000000000000000,110010003000000.000000000000000,284312.000000000000000,139.000000000000000,7/23/09 0:00:00,Carry Out/Convenience,Cigarettes, ,0.000000000000000,0.000000000000000,0.000000000000000,2233 WISCONSIN AVENUE NW,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,284312
376,430,78,847,68004871,GENERAL SALES,JL & SP INC,JL & SP INC, ,2801 NEW MEXICO AVE NW  WASHINGTON DC 20007,7/1/2010 Thru 6/30/2012,224759,100, ,110010007013,430,2801 NEW MEXICO AVENUE NW,1005,1005.000000000000000,1005.000000000000000,1005.000000000000000,Other,http://www.posselink.org/surveys/file/3977,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.080497739999998,38.926700590000003,1874.000000000000000,430,438,68004871.000000000000000,1874.000000000000000,15.000000000000000,250.000000000000000,2801.000000000000000,NEW MEXICO,AVENUE,NW,WASHINGTON,DC,20007.000000000000000,Ward 3,393022.929999999990000,139875.459999999990000,38.928466000000000,77.077380000000005,110010007000.000000000000000,110010007000000.000000000000000,224759.000000000000000,165.000000000000000,7/28/09 0:00:00,Grocery Store,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,2801 NEW MEXICO AVENUE NW,7.010000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000, ,224759
377,434,95,1103,70101784,GENERAL SALES,DISTRICT OF COLUMBIA CVS PHARMACY LLC,CVS#2204, ,4859 MACARTHUR BLVD NW  WASHINGTON DC 20007,3/1/2010 Thru 2/29/2012,293246,100, ,110010008014,434,4859 MACARTHUR BOULEVARD NW,16,16.000000000000000,16.000000000000000,16.000000000000000,Pharmacy, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Three or more,Yes,5.809999940000000,Both,Other brand,http://www.posselink.org/surveys/file/4098,No,No,No,No,Yes,Moderate advertising,Yes,Behind counter or register,No,0.000000000000000, , ,7.000000000000000,No,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,Yes,3.990000010000000,No,No,5.000000000000000,Yes,No,Yes,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-77.095497129999998,38.916801450000001,1980.000000000000000,434,498,70101784.000000000000000,1984.000000000000000,18.000000000000000,270.000000000000000,4859.000000000000000,MACARTHUR,BOULEVARD,NW,WASHINGTON,DC,20007.000000000000000,Ward 3,391721.820000000010000,138770.049999999990000,38.918306999999999,77.098568999999998,110010008000.000000000000000,110010008000000.000000000000000,293246.000000000000000,170.000000000000000,8/2/10 0:00:00,Drug Store/Pharmacy,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,4859 MACARTHUR BOULEVARD NW,8.010000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011170.000000000000000, ,293246
